route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
5__C4___,5_I11,5_I11-5_I11_23:34:00_2_117_5__C4___,ATOCHA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I11,5_I11-5_I11_23:40:00_2_229_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I11,5_I11-5_I11_23:45:00_1_344_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I11,5_I11-5_I11_23:47:00_1_113_5__C4___,CHAMARTÍN,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I11,5_I11-5_I11_23:50:00_1_232_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I11,5_I11-5_I11_23:55:00_2_345_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_00:00:00_2_231_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_00:02:00_2_118_5__C4___,CHAMARTÍN,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_00:06:00_1_115_5__C4___,CHAMARTÍN,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_00:10:00_1_233_5__C4___,ATOCHA,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_04:57:00_1_3_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:05:00_1_347_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:10:00_1_120_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:16:00_1_234_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:18:00_1_349_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:20:00_2_119_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:24:00_1_5_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:25:00_2_235_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:29:00_2_2_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:35:00_1_236_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:39:00_2_4_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:40:00_2_121_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:45:00_2_237_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:45:00_2_8_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:48:00_1_353_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:49:00_2_6_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:50:00_1_124_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:50:00_1_7_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:55:00_1_238_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:55:00_2_12_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:56:00_1_351_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_05:59:00_1_9_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:00:00_2_123_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:03:00_2_346_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:05:00_2_239_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:06:00_1_355_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:10:00_1_126_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:11:00_2_10_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:15:00_1_240_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:16:00_2_14_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:19:00_1_11_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:20:00_2_125_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:27:00_1_357_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:27:00_2_241_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:30:00_1_128_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:35:00_2_16_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:36:00_1_13_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:37:00_1_242_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:40:00_2_127_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:45:00_2_243_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:48:00_1_359_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:50:00_1_130_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:55:00_1_244_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:55:00_2_18_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_06:59:00_1_15_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:00:00_2_129_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:05:00_2_245_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:08:00_1_361_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:10:00_1_132_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:14:00_1_246_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:17:00_2_20_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:18:00_1_17_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:20:00_2_131_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:25:00_2_247_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:30:00_1_134_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:30:00_1_363_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:35:00_1_19_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:35:00_1_248_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:35:00_2_22_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:40:00_2_133_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:45:00_2_249_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:48:00_1_365_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:50:00_1_136_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:55:00_1_250_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_07:56:00_2_24_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:00:00_1_21_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:00:00_2_135_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:06:00_2_251_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:09:00_1_367_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:10:00_1_138_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:14:00_1_252_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:17:00_2_26_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:19:00_1_23_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:20:00_2_137_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:25:00_2_253_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:29:00_1_369_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:30:00_1_140_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:35:00_1_254_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:35:00_2_28_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:39:00_1_25_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:40:00_2_139_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:45:00_2_255_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:48:00_1_371_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:50:00_1_142_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:54:00_2_30_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_08:55:00_1_256_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:00:00_1_27_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:00:00_2_141_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:04:00_2_257_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:08:00_1_373_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:10:00_1_144_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:14:00_1_258_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:18:00_1_29_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:18:00_2_32_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:20:00_2_143_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:26:00_1_375_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:26:00_2_259_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:30:00_1_146_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:35:00_1_260_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:37:00_2_34_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:39:00_1_31_5__C4___,ALCOBENDAS-S.S. DE LOS REYES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:40:00_2_145_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:45:00_2_261_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:50:00_1_148_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:51:00_1_377_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:55:00_1_262_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_09:55:00_2_36_5__C4___,VILLAVERDE ALTO,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_10:00:00_1_33_5__C4___,VALDELASFUENTES,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_10:00:00_2_147_5__C4___,PARLA,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_10:07:00_2_263_5__C4___,MARGARITAS-UNIVERSIDAD, LAS,S.Sebastián de los Reyes-Alcobendas-Cantoblanco-Chamartín-Atocha-Parla,1,,5__4_A___2__IT_1,0
5__C4___,5_I12,5_I12-5_I12_10:10:00_1_150_5__C4___,GETAFE SECTOR 3,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_10:14:00_1_379_5__C4___,COLMENAR VIEJO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
5__C4___,5_I12,5_I12-5_I12_10:15:00_1_264_5__C4___,VILLAVERDE ALTO,Parla-Atocha-Chamartín-Cantoblanco-Alcobendas-S.Sebastián de los Reyes,0,,5__4_A___1__IT_1,0
